shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6846625629797,-121.784016927612,98,10275.17
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6675443903058,-121.756398730916,239,41014.48
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6858116590396,-121.588764002394,82,19439.82
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5816665459449,-121.498715725754,113,14762.18
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.581496243566,-121.522534580382,181,11832.06
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5784089348947,-121.495859438165,217,14932.03
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6842423320161,-121.770606469999,162,13168.84
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.581935876859,-121.515029914844,242,38203.86
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5631487158655,-121.528081811571,56,7779.75
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.705733490332,-122.063738677725,148,33428.5
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5946911225091,-121.54217840714,87,5746.9
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6817733536389,-121.967523036533,141,19717.89
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5536708249006,-121.78219325565,30,3069.33
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.600277766541,-121.767291963431,40,7302.58
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6759229119859,-121.800530347376,42,7092.22
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5750567221218,-121.577384684523,270,46736.97
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5611045630714,-121.767047791809,415,66911.95
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5605763884364,-121.741037112664,40,3106.8
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6738079721393,-121.59148793384,368,61103.17
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5650173836448,-121.767987175244,55,11222.8
b5914a76-7694-4355-b9d6-e3d85956967a,38.5533813269962,-121.692940693673,61,20556.34
b5914a76-7694-4355-b9d6-e3d85956967a,38.5518967242179,-121.691854398957,66,21249.5
ac555105-3961-4d73-b885-845c6bea1e50,38.5767144585348,-121.529128769692,34,5110.87
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5640687476831,-121.709510104095,104,23035.88
4ed37423-f74f-4b42-b980-b88051f04cca,38.6752256080942,-121.793305161464,197,39133.26
4ed37423-f74f-4b42-b980-b88051f04cca,38.6630481660195,-121.785007263496,182,37075.82
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5819067590427,-121.518444831921,233,41322.27
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.662803465311,-121.756516657071,11,1453.77
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5748752102182,-121.549999061227,164,27302.27
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.672015438796,-121.775961773155,181,16371.28
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5939434733857,-121.521504061101,58,4039.76
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.591685956221,-121.548297199505,146,8607.65
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5812630107338,-121.518118431539,249,17400.52
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.553182229637,-121.694045715041,291,57171.49
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5754049465302,-121.563852671614,145,21429.32
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5889145292966,-121.552414064136,49,3883.6
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5730120618531,-121.584356566893,197,31832.82
4ed37423-f74f-4b42-b980-b88051f04cca,38.6776610994622,-121.784047676515,218,41766.19
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.581167305684,-121.503741014921,271,41320.36
4ed37423-f74f-4b42-b980-b88051f04cca,38.5742981638668,-121.488426926355,5,1199.95
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5351168620866,-121.575901668899,192,27148.86
f07c2a42-2cb6-44ec-83c2-ff18b4b030e4,38.5370037577751,-121.764330373068,81,33792.07
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6765076037094,-121.738569273655,128,9505.23
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.681978,-121.967445,91,23426.68
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5600970438665,-121.65725301951,67,9577.75
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6960591327413,-122.020390403594,122,14211.05
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.573657536383,-121.487444957047,191,30051.59
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5558376245598,-121.706030656354,323,59035.46
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5820907435538,-121.519690679793,189,12450.35
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5537019989337,-121.712234084839,332,59638.11
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5757482035969,-121.566278677971,66,9198.81
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5820906988451,-121.515148814891,229,16762.7
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6715969287183,-121.895909506451,176,27052.3
0a4bed5e-7ebb-4f29-af0a-b15bd5c8036d,38.5398133718856,-121.7333508571,12,4091.98
a4e2929e-9010-444c-98f9-88ee4335460a,38.5552481445818,-121.458464649824,86,35274.27
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6772359789016,-121.756317866469,232,39933.66
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5787708873696,-121.501870455801,247,39403.49
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6861817882579,-121.590960158687,121,21341.69
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5754304610403,-121.534120675147,55,6400.86
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5438849704967,-121.75015654988,89,15130.24
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5806413402104,-121.526215271865,228,37125.26
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.580290960751,-121.533258342939,247,42826.63
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.677350092764,-121.764380540901,230,39234.11
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6999577952107,-122.027625641369,117,29859.95
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5817145025455,-121.5183216473,250,17453.7
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.552638523211,-121.779955008363,179,31778.2
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5463110945386,-121.75243764817,386,64030.93
0a4bed5e-7ebb-4f29-af0a-b15bd5c8036d,38.5816665459449,-121.498715725754,82,27865.19
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5809329796394,-121.522479595094,261,17915.3
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7035627201538,-122.10829718433,166,37355.26
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5781305516992,-121.494482399506,20,2624.01
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6593404672593,-121.765588805748,3,296.24
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6675057230908,-121.756343930171,54,8688.72
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6890784280168,-122.017260099346,94,27820.25
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5911541295713,-121.540112563962,97,6744.5
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5784810160979,-121.486550655422,4,709.99
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6670681632547,-121.756384745085,15,1931.13
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7008425876513,-122.033337073801,120,30365.46
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5453747364743,-121.568548327161,2,143.58
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5423704963581,-121.569931123198,9,698.44
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5483760933102,-121.775340962809,165,31039.71
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5801766923084,-121.535226327148,249,42998.35
0a4bed5e-7ebb-4f29-af0a-b15bd5c8036d,38.5769413530978,-121.496503410013,87,28666.98
b5914a76-7694-4355-b9d6-e3d85956967a,38.5791667448978,-121.521980704187,23,5330.13
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7067653007295,-122.057760936187,87,10252.05
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6776115628448,-121.854661408967,192,30943.6
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5637978406792,-121.709522303087,87,6883.45
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6733189924549,-121.908424014355,172,25949.34
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5781630795571,-121.525671206364,148,18529.15
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6411995375871,-121.52536699327,113,32296.89
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5727831071341,-121.496626948187,124,24803.63
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5809139369188,-121.526560334779,7,512.37
e2c8a1b8-f409-48e9-8fd9-057d4ba1510c,38.5820729950853,-121.519159082144,87,12972.9
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7367163574498,-122.144248675262,14,472.26
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6724829570423,-121.784125651168,177,15629.65
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5620058479431,-121.716070051457,114,23791.65
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5947682735723,-121.535677469113,76,5516.74
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5580159746251,-121.67140330461,126,11876.34
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.596600215519,-121.503710763289,284,43072.59
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6397977184044,-121.524161352611,299,48201.48
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5941616904771,-121.538299481744,91,6206.29
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5781277780342,-121.495984090365,229,15320.12
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6714585845573,-121.586523634818,317,55743.39
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5351559050664,-121.562558949878,190,25989.09
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5728962288441,-121.585189909439,137,19548.66
a4e2929e-9010-444c-98f9-88ee4335460a,38.5391092919772,-121.760903850848,6,816.66
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6593499168203,-121.765673048216,5,284
4ed37423-f74f-4b42-b980-b88051f04cca,38.6820333470032,-121.793173249479,203,39890.09
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5558622110873,-121.787516082502,19,2470.38
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6858186903885,-121.793660466433,89,9363.87
e2c8a1b8-f409-48e9-8fd9-057d4ba1510c,38.591685956221,-121.548297199505,64,8735.66
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5580765341566,-121.70577104126,95,7671.18
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5940167959939,-121.522865833215,113,7808.08
ac555105-3961-4d73-b885-845c6bea1e50,38.5775324655683,-121.496203857347,16,2017.68
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7038371684454,-122.091212546302,163,35872.76
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5915897098398,-121.513549941211,138,9302.86
f07c2a42-2cb6-44ec-83c2-ff18b4b030e4,38.5331909974331,-121.751526847573,56,29755.34
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5556189463867,-121.78744190481,196,32559.13
e2c8a1b8-f409-48e9-8fd9-057d4ba1510c,38.5895372983033,-121.547881944776,21,3712.63
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5955456948021,-121.538987746899,88,6039.82
a4e2929e-9010-444c-98f9-88ee4335460a,38.5760929331835,-121.521674932341,72,28911.92
4ed37423-f74f-4b42-b980-b88051f04cca,38.6713987632827,-121.598662316318,115,19193.76
ac555105-3961-4d73-b885-845c6bea1e50,38.5796796897131,-121.520984318495,30,4329.11
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.546168952119,-121.746270615895,14,803.03
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5953840810461,-121.533475965039,75,5313.67
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6627387275121,-121.76367653928,42,7544.51
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7045942960095,-122.087023099378,159,35498.9
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5608837411011,-121.653832085343,69,16966.67
ac555105-3961-4d73-b885-845c6bea1e50,38.5462343968328,-121.750826368537,117,25467.95
a4e2929e-9010-444c-98f9-88ee4335460a,38.5355567059253,-121.764255271212,10,1403.04
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7369060678809,-122.14365556161,204,42702.44
ea9341a8-01bf-4186-a7a8-758422e591d7,38.6546052190426,-121.532643826761,110,30678.91
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5477101167445,-121.739017755929,366,62125.59
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5784444089539,-121.495597257372,215,14907.64
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6710800286711,-121.547370731593,312,52343.73
b5914a76-7694-4355-b9d6-e3d85956967a,38.5414361084364,-121.71844716182,88,24702.38
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.542487613423,-121.567560272658,7,485.81
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5511853021828,-121.695069027758,114,9547.13
f07c2a42-2cb6-44ec-83c2-ff18b4b030e4,38.5554050538185,-121.458494154125,7,811.9
4ed37423-f74f-4b42-b980-b88051f04cca,38.682452844058,-121.78406505766,215,41233.69
ac555105-3961-4d73-b885-845c6bea1e50,38.5463563636469,-121.745594602481,109,25011.14
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6885598272575,-121.797550087395,70,7879.82
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5622272528545,-121.732137157448,48,3922.42
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6779265254441,-121.839674503527,55,10759.85
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5805682086011,-121.494897455089,260,40288.56
a4e2929e-9010-444c-98f9-88ee4335460a,38.5317788143026,-121.746008202196,48,8351.85
4ed37423-f74f-4b42-b980-b88051f04cca,38.6779484854906,-121.793227153613,201,39436.16
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5902763416173,-121.513911991585,50,3034.35
4ed37423-f74f-4b42-b980-b88051f04cca,38.6713808754144,-121.550700896547,106,15032.77
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5894579334115,-121.551939894027,48,3810.51
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6849986422408,-121.592796230911,123,21548.53
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5711826893581,-121.504794888282,117,23810.36
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5537844255071,-121.784325929813,186,32200.22
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5769413530978,-121.496503410013,178,28366.17
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7369450011047,-122.143619909723,205,42707.76
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5538061267132,-121.689928025531,122,10199.84
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5351257069211,-121.561497301737,187,25894.53
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6686248516194,-121.87534344,182,28866.99
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5464223789249,-121.543319017634,180,23678.51
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5728139324673,-121.493010162891,13,1814.77
f07c2a42-2cb6-44ec-83c2-ff18b4b030e4,38.5525257022694,-121.452361282847,2,63.67
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5750604820118,-121.506190399327,105,13488.89
f07c2a42-2cb6-44ec-83c2-ff18b4b030e4,38.5336979349672,-121.750267550365,64,30552.73
b5914a76-7694-4355-b9d6-e3d85956967a,38.5718510193736,-121.489414661492,5,1513.9
4ed37423-f74f-4b42-b980-b88051f04cca,38.6687103239094,-121.756333909819,159,33961.98
f07c2a42-2cb6-44ec-83c2-ff18b4b030e4,38.5392138981351,-121.7538442763,93,35320.29
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6848363081626,-121.792701430651,94,9517.87
a4e2929e-9010-444c-98f9-88ee4335460a,38.569977496265,-121.514536232623,73,29831.92
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5567562400153,-121.532953642042,174,22217.69
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6810606380258,-121.591969107114,132,22068.46
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5510290295499,-121.702504110486,55,5510.37
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6844947110386,-121.756270774137,121,13959.96
ea9341a8-01bf-4186-a7a8-758422e591d7,38.5898176345526,-121.504716812772,133,38352.85
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.580078150491,-121.50681307871,184,31274.34
4ed37423-f74f-4b42-b980-b88051f04cca,38.6267085569993,-121.517708639538,70,9041.06
e2c8a1b8-f409-48e9-8fd9-057d4ba1510c,38.5822284866708,-121.51902893299,127,17981.98
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5781277780342,-121.495984090365,192,32933.06
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5547251137927,-121.786026763083,25,2688.37
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5610744458972,-121.731190556156,53,4127.15
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5917616082844,-121.548708234121,106,7500.44
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6805485424037,-121.591612588236,133,22133.22
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.575463529955,-121.566417458553,81,17656.23
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5628699455218,-121.527864335055,54,7738.93
4ed37423-f74f-4b42-b980-b88051f04cca,38.6641788111258,-121.793345549445,189,37905.34
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5767527888775,-121.571723990405,212,33131.12
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5785541021646,-121.495905842755,265,40534.84
0a4bed5e-7ebb-4f29-af0a-b15bd5c8036d,38.5720468206434,-121.589985435604,61,19369.27
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5779772601116,-121.494443182429,18,2606.35
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5738395210102,-121.518952651112,103,21943.33
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6810480412523,-121.756152977312,152,11477.81
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7046981575905,-122.118736035748,50,4858.43
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5759041910281,-121.495341707252,219,14897.14
ea9341a8-01bf-4186-a7a8-758422e591d7,38.639210679484,-121.5242941096,114,32536.71
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.659885,-121.765619399239,471,78749.54
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6775705339599,-121.797688024398,220,36344.42
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7083755121798,-122.054612652205,92,10582.87
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5808715057074,-121.48666040978,1,387.81
0a4bed5e-7ebb-4f29-af0a-b15bd5c8036d,38.5502565533076,-121.694374334477,42,8624.64
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.6753133627014,-121.801876206142,45,7227.5
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.684726571453,-121.767351452639,158,12841.84
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6730927619055,-121.863898239989,188,29996.67
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5433090754644,-121.749809249525,380,63528.47
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5820656608813,-121.519166597042,191,12495.99
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5887584740215,-121.55225363064,59,3994.32
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5275858187658,-121.768257318118,141,28011.02
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5716544135459,-121.767880219581,53,10485.24
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6598918533261,-121.76403264785,168,19806.19
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5759543606679,-121.49528822942,220,14904.4
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6668863528032,-121.732150463733,48,4564.88
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6693801682818,-121.723847789994,70,5670.46
a4e2929e-9010-444c-98f9-88ee4335460a,38.5525002212823,-121.452880290322,89,35925.73
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.557868719215,-121.717713603487,123,24402.32
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5588463281898,-121.695463311402,103,8587.69
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5892259181392,-121.523808036047,159,10552.88
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5680702252254,-121.533085016436,160,19907.29
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5900932930073,-121.55090598928,46,3695.74
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6720989438612,-121.592229493107,371,61308.54
4ed37423-f74f-4b42-b980-b88051f04cca,38.5848872686777,-121.502656412491,38,4148.15
4ed37423-f74f-4b42-b980-b88051f04cca,38.6738169233307,-121.716868271813,130,29463.97
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5938886134817,-121.512633687693,131,8929.59
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5751851851239,-121.536873000886,57,6641.97
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7069606591986,-122.057328521278,88,10295.38
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.580861363561,-121.526534074509,6,511.19
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5757627919829,-121.495184943139,200,34069.26
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5891254478189,-121.552002162713,61,4041.24
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.55879670732,-121.69675211291,88,21435.1
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5848017089613,-121.52611825137,15,952.85
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5817277388772,-121.526806332805,176,11695.68
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6687103239094,-121.756333909819,237,40884.4
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6683102993481,-121.756432974623,409,76695.83
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6760448943755,-121.745019738449,29,4112.39
4ed37423-f74f-4b42-b980-b88051f04cca,38.6848247223979,-121.791533262638,207,40333.21
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.693561663075,-121.590409690592,345,58717.39
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.5879698132101,-121.767291963431,45,8670.51
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.6906704962103,-121.590386163293,115,20832.8
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5472657957345,-121.741144567605,16,1263.96
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.668452293379,-121.741934811865,96,7522.44
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.581607425154,-121.511910478361,221,40672.48
4ed37423-f74f-4b42-b980-b88051f04cca,38.676736,-121.756232,154,33070
d6ba0d8e-f57e-4bfe-ba1f-4075873ebb4b,38.5780809637349,-121.49443971449,222,15152.47
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6759246782966,-121.800569802299,33,5111.89
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5894264097215,-121.526646845919,21,1485.08
820cbb78-3a14-4bb2-bfa1-54952d001148,38.6771974864114,-121.756220354754,137,15303.82
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5720897359902,-121.490227370872,12,1559.97
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.7043856269515,-122.118189623635,170,38220.56
7421ad0f-5741-4516-bb4e-18c0a63635f3,38.6773899029383,-121.752869245868,143,10807.07
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5577795062694,-121.721510529541,125,24734.72
4ed37423-f74f-4b42-b980-b88051f04cca,38.6596614031438,-121.534957022877,88,12998.36
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6905340951726,-121.586830241053,336,58226.69
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5792464951902,-121.495463675532,116,15274.01
f2337760-ee39-40ac-b3cf-dd8f540d05b9,38.5915080283457,-121.548644060723,143,8567.93
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5758051411102,-121.525820944292,71,10294.73
015bd1c0-6b73-4bf2-b33d-12b22c508535,38.5647490340203,-121.631913803473,83,15034.92
ac555105-3961-4d73-b885-845c6bea1e50,38.5419629512475,-121.740726040111,100,24156.63
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.7039008642675,-122.089843808926,65,7388.29
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5586958831082,-121.758491338727,402,65933.2
194f3ae7-10e8-41a7-bce0-afdd9c374ca1,38.5978168901397,-121.76694111818,428,70996.43
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5274805440178,-121.769135751734,82,6894.66
e2c8a1b8-f409-48e9-8fd9-057d4ba1510c,38.5891510839326,-121.546097098607,19,3550.98
4ed37423-f74f-4b42-b980-b88051f04cca,38.6714377321898,-121.600309433537,116,19336.72
4ed37423-f74f-4b42-b980-b88051f04cca,38.663008,-121.778062,180,36473.19
ea9341a8-01bf-4186-a7a8-758422e591d7,38.5726761148076,-121.496706325398,164,40958.69
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5460249852958,-121.750699273544,6,401.95
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6282853296344,-121.765463021584,27,4179.52
39baf46b-15be-4a08-9d1b-f1240a1ea1e3,38.677380890008,-121.756381179893,23,3087.92
a4337f0e-eeeb-42cc-8bfa-4a77439fa5b2,38.6732975475269,-121.756287562365,235,40374.63
b8eb2819-9cb7-4c5a-bf61-d7191184be45,38.5517264039353,-121.699357879124,127,14013
6fb32afd-cbc2-479b-beb0-7b99ef52c887,38.6713639457732,-121.549352976557,313,52518.57
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.5810322213788,-121.510408312703,99,12432.65
906fd2f9-8368-4e42-9ea3-016bbd465ca4,38.581496243566,-121.522534580382,83,11264.31
4ed37423-f74f-4b42-b980-b88051f04cca,38.6773703086134,-121.753777817471,149,32798.35
e5750fc8-4f8a-4e15-924f-645fdff17a96,38.5746042288252,-121.574222379088,76,16970.21
a6e9b69f-d8a2-4feb-bf49-27d96ff22e58,38.5617716772033,-121.717588821879,117,23931.97
68eaf323-11f3-45c2-aaca-cc67cef312bc,38.5818245310614,-121.515710063331,161,25802.35
